SiteCode,MT,MTLabel,MTGroup,DateOut,NetSTN,BillCustomerType
27,100,Refuse,REFUSE,2021-03-05,6.71,Contained
27,100,Refuse,REFUSE,2021-03-05,8.34,Contained
27,200,Recycle,RECYCLE,2021-03-05,5.75,Contained
27,200,Recycle,RECYCLE,2021-03-05,6.24,Contained
27,100,Refuse,REFUSE,2021-03-05,5.96,Contained
27,200,Recycle,RECYCLE,2021-03-05,3.24,Contained
27,100,Refuse,REFUSE,2021-03-05,4.15,Special Ops
27,200,Recycle,RECYCLE,2021-03-05,2.75,AR
27,100,Refuse,REFUSE,2021-03-05,8.08,Contained
27,200,Recycle,RECYCLE,2021-03-05,2.72,Special Ops
27,200,Recycle,RECYCLE,2021-03-05,1.08,Contained
27,200,Recycle,RECYCLE,2021-03-05,2.17,Contained
27,100,Refuse,REFUSE,2021-03-05,0.97,Special Ops
27,100,Refuse,REFUSE,2021-03-05,1.39,Special Ops
27,100,Refuse,REFUSE,2021-03-05,3.81,Special Ops
27,100,Refuse,REFUSE,2021-03-05,8.03,Contained
27,100,Refuse,REFUSE,2021-03-05,8.76,Contained
27,100,Refuse,REFUSE,2021-03-05,9.92,Contained
27,100,Refuse,REFUSE,2021-03-05,0.69,Other Dept
27,100,Refuse,REFUSE,2021-03-05,7.96,Special Ops
NG,100,Refuse,REFUSE,2021-03-05,4.96,Uncontained
27,100,Refuse,REFUSE,2021-03-05,8.76,Contained
NG,100,Refuse,REFUSE,2021-03-05,7.24,Uncontained
NG,300,Green,GREEN,2021-03-05,2.13,AR
NG,200,Recycle,RECYCLE,2021-03-05,0.85,Special Ops
27,200,Recycle,RECYCLE,2021-03-05,5.32,Contained
27,100,Refuse,REFUSE,2021-03-05,7.44,Contained
27,200,Recycle,RECYCLE,2021-03-05,5.98,Contained
27,100,Refuse,REFUSE,2021-03-05,0.8,Other Dept
27,100,Refuse,REFUSE,2021-03-05,9.18,Contained
27,100,Refuse,REFUSE,2021-03-05,7.52,Contained
27,100,Refuse,REFUSE,2021-03-05,1.46,Contained
27,200,Recycle,RECYCLE,2021-03-05,0.43,Special Ops
27,100,Refuse,REFUSE,2021-03-05,2.76,Special Ops
27,300,Green,GREEN,2021-03-05,1.2,AR
27,100,Refuse,REFUSE,2021-03-05,7.77,Contained
27,200,Recycle,RECYCLE,2021-03-05,2.9,Contained
27,100,Refuse,REFUSE,2021-03-05,7.23,Contained
27,100,Refuse,REFUSE,2021-03-05,5.95,Uncontained
27,100,Refuse,REFUSE,2021-03-05,1.36,AR
NG,100,Refuse,REFUSE,2021-03-05,2.17,AR
27,200,Recycle,RECYCLE,2021-03-05,3.31,Contained
27,100,Refuse,REFUSE,2021-03-05,9.14,Uncontained
27,100,Refuse,REFUSE,2021-03-05,8.28,Contained
27,100,Refuse,REFUSE,2021-03-05,10.24,Contained
27,200,Recycle,RECYCLE,2021-03-05,4.56,Contained
NG,100,Refuse,REFUSE,2021-03-05,8.27,Contained
NG,100,Refuse,REFUSE,2021-03-05,7.66,Contained
NG,100,Refuse,REFUSE,2021-03-05,6,Contained
27,100,Refuse,REFUSE,2021-03-05,9.53,Contained
27,100,Refuse,REFUSE,2021-03-05,5.12,Other Dept
27,100,Refuse,REFUSE,2021-03-05,6.01,Uncontained
27,100,Refuse,REFUSE,2021-03-05,8.31,Uncontained
NG,300,Green,GREEN,2021-03-05,0.84,AR
27,100,Refuse,REFUSE,2021-03-05,5.98,Uncontained
27,100,Refuse,REFUSE,2021-03-05,8.61,Uncontained
27,100,Refuse,REFUSE,2021-03-05,3.49,Uncontained
27,100,Refuse,REFUSE,2021-03-05,5.29,Uncontained
27,100,Refuse,REFUSE,2021-03-05,8.62,Contained
NG,100,Refuse,REFUSE,2021-03-05,0.98,AR
NG,200,Recycle,RECYCLE,2021-03-05,1.61,Reciprocal
27,200,Recycle,RECYCLE,2021-03-05,4.33,Contained
27,100,Refuse,REFUSE,2021-03-05,11.62,Contained
27,200,Recycle,RECYCLE,2021-03-05,2.31,Contained
27,200,Recycle,RECYCLE,2021-03-05,1.31,Contained
27,100,Refuse,REFUSE,2021-03-05,9.63,Contained
27,100,Refuse,REFUSE,2021-03-05,8.95,Uncontained
27,100,Refuse,REFUSE,2021-03-05,8.43,Uncontained
27,100,Refuse,REFUSE,2021-03-05,6.27,Uncontained
NG,200,Recycle,RECYCLE,2021-03-05,0.89,Reciprocal
27,100,Refuse,REFUSE,2021-03-05,4.96,Non-Profit
27,200,Recycle,RECYCLE,2021-03-05,0.19,Reciprocal
27,100,Refuse,REFUSE,2021-03-05,10.02,Uncontained
27,300,Green,GREEN,2021-03-05,3.36,Contained
NG,100,Refuse,REFUSE,2021-03-05,6.46,Contained
27,300,Green,GREEN,2021-03-05,3.66,AR
27,200,Recycle,RECYCLE,2021-03-05,4.7,Contained
27,200,Recycle,RECYCLE,2021-03-05,4.33,Contained
27,200,Recycle,RECYCLE,2021-03-05,3.22,Contained
NG,200,Recycle,RECYCLE,2021-03-05,5.07,Reciprocal
27,200,Recycle,RECYCLE,2021-03-05,2.96,Contained
27,100,Refuse,REFUSE,2021-03-05,6.1,Uncontained
27,100,Refuse,REFUSE,2021-03-05,9.22,Contained
27,100,Refuse,REFUSE,2021-03-05,8.9,Contained
27,300,Green,GREEN,2021-03-05,1.95,AR
27,100,Refuse,REFUSE,2021-03-05,6.92,Uncontained
27,100,Refuse,REFUSE,2021-03-05,8.71,Contained
27,100,Refuse,REFUSE,2021-03-05,7.92,Uncontained
27,100,Refuse,REFUSE,2021-03-05,6.93,Contained
NG,100,Refuse,REFUSE,2021-03-05,7.41,Contained
27,100,Refuse,REFUSE,2021-03-05,5.9,Uncontained
27,300,Green,GREEN,2021-03-05,0.95,Contained
NG,100,Refuse,REFUSE,2021-03-05,1.55,Reciprocal
27,200,Recycle,RECYCLE,2021-03-05,4.72,Contained
27,200,Recycle,RECYCLE,2021-03-05,3.22,Contained
NG,300,Green,GREEN,2021-03-05,0.63,AR
NG,100,Refuse,REFUSE,2021-03-05,6.76,Contained
27,100,Refuse,REFUSE,2021-03-05,3.53,Non-Profit
27,100,Refuse,REFUSE,2021-03-05,1.36,AR
27,200,Recycle,RECYCLE,2021-03-05,5.05,Contained
NG,200,Recycle,RECYCLE,2021-03-05,1.66,Reciprocal
27,200,Recycle,RECYCLE,2021-03-05,3.7,Contained
27,100,Refuse,REFUSE,2021-03-05,8.31,Contained
27,200,Recycle,RECYCLE,2021-03-05,2.69,Contained
27,200,Recycle,RECYCLE,2021-03-05,3.35,Contained
27,200,Recycle,RECYCLE,2021-03-05,3.79,Contained
27,300,Green,GREEN,2021-03-05,5.97,AR
27,200,Recycle,RECYCLE,2021-03-05,3.65,Contained
27,300,Green,GREEN,2021-03-05,0.63,Reciprocal
NG,100,Refuse,REFUSE,2021-03-05,1.73,AR
27,100,Refuse,REFUSE,2021-03-05,2.79,Uncontained
27,100,Refuse,REFUSE,2021-03-05,8.32,Uncontained
NG,100,Refuse,REFUSE,2021-03-05,8.7,Contained
NG,200,Recycle,RECYCLE,2021-03-05,4.55,Reciprocal
27,100,Refuse,REFUSE,2021-03-05,10.62,Contained
27,100,Refuse,REFUSE,2021-03-05,9.24,Contained
27,300,Green,GREEN,2021-03-05,1.7,Contained
NG,200,Recycle,RECYCLE,2021-03-05,3.55,Contained
NG,300,Green,GREEN,2021-03-05,8.35,Reciprocal
27,200,Recycle,RECYCLE,2021-03-05,3.55,Contained
NG,200,Recycle,RECYCLE,2021-03-05,4.32,Reciprocal
27,100,Refuse,REFUSE,2021-03-05,8.28,Contained
27,100,Refuse,REFUSE,2021-03-05,5.86,Contained
27,200,Recycle,RECYCLE,2021-03-05,3.14,Contained
27,100,Refuse,REFUSE,2021-03-05,0.44,Other Dept
NG,100,Refuse,REFUSE,2021-03-05,6.09,Reciprocal
27,200,Recycle,RECYCLE,2021-03-05,4.91,Contained
NG,200,Recycle,RECYCLE,2021-03-05,2.46,Reciprocal
NG,100,Refuse,REFUSE,2021-03-05,5.45,AR
27,300,Green,GREEN,2021-03-05,4.21,AR
27,100,Refuse,REFUSE,2021-03-05,8.8,Contained
NG,100,Refuse,REFUSE,2021-03-05,8.02,Contained
NG,100,Refuse,REFUSE,2021-03-05,10.19,Contained
27,100,Refuse,REFUSE,2021-03-05,8.86,Contained
27,100,Refuse,REFUSE,2021-03-05,11.78,Contained
27,200,Recycle,RECYCLE,2021-03-05,4.62,Contained
27,300,Green,GREEN,2021-03-05,1.5,AR
27,100,Refuse,REFUSE,2021-03-05,8.11,Contained
27,200,Recycle,RECYCLE,2021-03-05,4.44,Contained
27,200,Recycle,RECYCLE,2021-03-05,2.25,Contained
NG,100,Refuse,REFUSE,2021-03-05,12.68,Reciprocal
27,100,Refuse,REFUSE,2021-03-05,9.05,Contained
27,100,Refuse,REFUSE,2021-03-05,9.26,Uncontained
