SiteCode,MT,MTLabel,MTGroup,DateOut,NetSTN,BillCustomerType
27,100,Refuse,REFUSE,2022-05-31,0.9,Commercial
NG,100,Refuse,REFUSE,2022-05-31,3.8,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.54,Residential
27,100,Refuse,REFUSE,2022-05-31,1.18,Commercial
27,100,Refuse,REFUSE,2022-05-31,2.23,Commercial
NG,200,Recycle,RECYCLE,2022-05-31,4.62,Contained
NG,100,Refuse,REFUSE,2022-05-31,1.36,Commercial
27,100,Refuse,REFUSE,2022-05-31,1.49,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.83,Commercial
27,100,Refuse,REFUSE,2022-05-31,1.01,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.49,Residential
27,200,Recycle,RECYCLE,2022-05-31,5.81,Contained
NG,100,Refuse,REFUSE,2022-05-31,1.55,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.38,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.13,Commercial
NG,100,Refuse,REFUSE,2022-05-31,1.39,Commercial
NG,100,Refuse,REFUSE,2022-05-31,2.05,Commercial
NG,200,Recycle,RECYCLE,2022-05-31,4.62,Contained
27,100,Refuse,REFUSE,2022-05-31,0.48,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.54,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.15,Commercial
27,200,Recycle,RECYCLE,2022-05-31,5.92,Contained
NG,200,Recycle,RECYCLE,2022-05-31,4.24,AR
27,100,Refuse,REFUSE,2022-05-31,11.67,Special Ops
NG,100,Refuse,REFUSE,2022-05-31,0.36,Residential
NG,200,Recycle,RECYCLE,2022-05-31,4.06,AR
NG,100,Refuse,REFUSE,2022-05-31,0.9,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.1,Commercial
27,100,Refuse,REFUSE,2022-05-31,10.51,Contained
27,100,Refuse,REFUSE,2022-05-31,0.6,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.44,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.19,Commercial
NG,100,Refuse,REFUSE,2022-05-31,1.82,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.66,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.12,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.41,Commercial
NG,200,Recycle,RECYCLE,2022-05-31,1.26,Special Ops
27,100,Refuse,REFUSE,2022-05-31,0.27,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.46,Commercial
