SiteCode,MT,MTLabel,MTGroup,DateOut,NetSTN,BillCustomerType
27,100,Refuse,REFUSE,2022-03-31,8.49,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,3.46,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,1.59,AR
27,200,Recycle,RECYCLE,2022-03-31,3.53,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,3.93,Non-Profit
NG,200,Recycle,RECYCLE,2022-03-31,0.56,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,11.59,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,8.63,Contained
27,100,Refuse,REFUSE,2022-03-31,8.18,Uncontained
27,200,Recycle,RECYCLE,2022-03-31,3.47,Contained
27,100,Refuse,REFUSE,2022-03-31,8.81,Reciprocal
27,200,Recycle,RECYCLE,2022-03-31,2.68,Contained
27,200,Recycle,RECYCLE,2022-03-31,3.17,Contained
27,200,Recycle,RECYCLE,2022-03-31,4.45,Contained
27,200,Recycle,RECYCLE,2022-03-31,5.02,Contained
NG,100,Refuse,REFUSE,2022-03-31,4.45,Contained
27,200,Recycle,RECYCLE,2022-03-31,4.18,Contained
27,100,Refuse,REFUSE,2022-03-31,9.24,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,0.27,Reciprocal
27,200,Recycle,RECYCLE,2022-03-31,2.45,Contained
27,100,Refuse,REFUSE,2022-03-31,4.98,Uncontained
27,100,Refuse,REFUSE,2022-03-31,8.94,Contained
27,100,Refuse,REFUSE,2022-03-31,9.76,Contained
27,200,Recycle,RECYCLE,2022-03-31,3.11,Contained
27,200,Recycle,RECYCLE,2022-03-31,3.38,Contained
27,100,Refuse,REFUSE,2022-03-31,5.02,Contained
27,200,Recycle,RECYCLE,2022-03-31,2.69,Contained
NG,200,Recycle,RECYCLE,2022-03-31,2.13,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,2.81,AR
27,100,Refuse,REFUSE,2022-03-31,8.4,Contained
NG,200,Recycle,RECYCLE,2022-03-31,1.04,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,2.63,AR
27,100,Refuse,REFUSE,2022-03-31,7.03,Contained
27,100,Refuse,REFUSE,2022-03-31,8.88,Contained
