NetSTN,GREEN,LANDFILL,RECYCLE,REFUSE,AR,Commercial,Contained,Non-Profit,Other,Other Dept,Reciprocal,Residential,Special Ops,Uncontained,DateOut
7.66,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
9.69,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4515 
1.55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4515 
1.54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4515 
8.31,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
12.63,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
3.23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
8.74,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
10.47,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
7.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
8.67,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
4.47,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
9.39,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
20.43,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4515 
1.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
2.45,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
1.88,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
6.92,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
8.64,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
7.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
1.61,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
1.64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
6.14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
0.57,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4515 
1.69,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
1.43,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
3.42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
3.03,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4515 
4.01,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
1.95,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
9.18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
1.52,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
8.21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
3.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
0.74,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
3.35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
3.28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
7.46,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
3.31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
2.25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
4.28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4515 
0.77,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
5.86,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
7.69,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
6.69,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4515 
1.84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4515 
3.01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
3.88,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
1.08,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
3.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
10.19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
