NetSTN,GREEN,LANDFILL,RECYCLE,REFUSE,AR,Commercial,Contained,Non-Profit,Other,Other Dept,Reciprocal,Residential,Special Ops,Uncontained,DateOut
0.91,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
2.37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.83,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.56,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.81,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.06,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.56,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
2.19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.62,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.33,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4576 
1.16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.62,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.52,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
2.14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
7.16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4576 
0.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
5.01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
1.16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
4.14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.46,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.91,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
2.08,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.47,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
8.42,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4576 
0.49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
8.77,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4576 
1.21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
1.11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
9.64,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4576 
0.22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
4.49,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4576 
8.03,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
0.97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.71,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4576 
10.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4576 
2.13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.83,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
0.52,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
2.85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576 
