NetSTN,GREEN,LANDFILL,RECYCLE,REFUSE,AR,Commercial,Contained,Non-Profit,Other,Other Dept,Reciprocal,Residential,Special Ops,Uncontained,DateOut
5.71,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4485 
3.07,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4485 
3.46,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
7.47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4485 
8.96,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4485 
1.75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
19.62,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4485 
0.86,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
0.61,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
2.36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
3.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
0.38,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
1.46,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
3.62,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
0.58,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
4.36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
10.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4485 
0.75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4485 
3.51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
3.18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
3.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
2.34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4485 
3.39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
0.78,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4485 
3.53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
0.57,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
6.26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4485 
5.18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
3.13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4485 
1.21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
0.58,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
3.18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
2.06,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
1.86,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4485 
3.25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
12.48,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4485 
3.77,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
1.55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4485 
4.96,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4485 
3.53,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
2.83,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
3.98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
10.79,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4485 
3.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
3.19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
5.17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
9.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4485 
0.41,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
3.59,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4485 
10.34,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4485 
3.79,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
4.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
3.83,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4485 
4.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
3.99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4485 
1.49,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
1.03,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4485 
