NetSTN,GREEN,LANDFILL,RECYCLE,REFUSE,AR,Commercial,Contained,Non-Profit,Other,Other Dept,Reciprocal,Residential,Special Ops,Uncontained,DateOut
0.51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.82,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.96,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.85,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
2.02,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.59,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
1.15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.87,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
1.94,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.08,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.09,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.56,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.79,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.73,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.85,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
1.72,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
1.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
